id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,anio_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_max,fecha_demanda_max,promedio_horas,municipio_original
18,caquetá,18150,cartagena del chairá,18150002,santa fe del caguan (cartagena del chaira - caquetá),2024,2,3921,1769,42.76,jueves,2024-02-29 19:00:00,3.53,cartagena del chaira
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2024,2,6837,2806,33.07,viernes,2024-02-23 19:15:00,11.09,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753033,villa lobos (san vicente del caguán - caquetá),2024,2,13116,5162,86.21,viernes,2024-02-23 19:00:00,7.27,san vicente del caguán
19,cauca,19318,guapi,19318008,limones (guapi - cauca),2024,2,7942,3614,41.74,miércoles,2024-02-28 19:30:00,8.55,guapi
19,cauca,19318,guapi,19318013,san antonio de guajui (guapi - cauca),2024,2,10657,6000,53.98,jueves,2024-02-22 19:45:00,8.5,guapi
19,cauca,19418,lópez (micay),19418033,boca grande (lópez de micay - cauca),2024,2,3509,785,28.16,domingo,2024-02-18 20:30:00,5.19,lópez de micay
19,cauca,19418,lópez (micay),19418038,isla de gallo (lópez de micay - cauca),2024,2,3386,1706,27.42,jueves,2024-02-22 19:15:00,5.21,lópez de micay
19,cauca,19418,lópez (micay),19418009,noanamito (lópez de micay - cauca),2024,2,7300,2746,32.0,jueves,2024-02-01 19:30:00,10.21,lópez de micay
19,cauca,19418,lópez (micay),19418011,rio maya - dos quebradas (lópez de micay - cauca),2024,2,3041,1046,32.77,viernes,2024-02-16 18:30:00,4.13,lópez de micay
19,cauca,19418,lópez (micay),19418012,san antonio de chuare (lópez de micay - cauca),2024,2,4701,1407,48.8,sábado,2024-02-03 19:00:00,4.23,lópez de micay
19,cauca,19418,lópez (micay),19418015,san isidro (lópez de micay - cauca),2024,2,921,561,7.94,jueves,2024-02-22 19:30:00,5.53,lópez de micay
19,cauca,19418,lópez (micay),19418019,zaragoza (lópez de micay - cauca),2024,2,8006,2935,52.26,jueves,2024-02-29 16:15:00,6.47,lópez de micay
19,cauca,19809,timbiquí,19809014,chacon (timbiquí - cauca),2024,2,2878,662,21.41,jueves,2024-02-01 12:15:00,6.05,timbiquí
19,cauca,19809,timbiquí,19809023,puerto saija (timbiquí - cauca),2024,2,30724,10842,173.89,domingo,2024-02-04 19:15:00,7.23,timbiquí
19,cauca,19809,timbiquí,19809009,santa rosa de saija (timbiquí - cauca),2024,2,2339,644,20.35,lunes,2024-02-26 19:45:00,4.54,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2024,2,535704,161161,1484.56,lunes,2024-02-12 21:00:00,18.24,acandí
27,chocó,27006,acandí,27006003,capurgana (acandí - chocó),2024,2,103589,32873,365.64,domingo,2024-02-18 23:30:00,14.53,acandí
27,chocó,27025,alto baudó,27025000,ciudad baudo - pie de pato (alto baudo - chocó),2024,2,53185,18273,137.81,jueves,2024-02-15 11:45:00,23.46,alto baudo
27,chocó,27025,alto baudó,27025034,playita catru (alto baudo - chocó),2024,2,506,64,6.18,viernes,2024-02-23 18:45:00,3.49,alto baudo
27,chocó,27075,bahía solano,27075000,ciudad mutis (bahía solano - chocó),2024,2,860924,254421,1551.0,jueves,2024-02-01 19:15:00,23.58,bahía solano
27,chocó,27075,bahía solano,27075001,cupica (bahía solano - chocó),2024,2,71851,24958,164.45,viernes,2024-02-16 12:15:00,23.35,bahía solano
27,chocó,27075,bahía solano,27075002,el valle (bahía solano - chocó),2024,2,181104,65588,369.6,jueves,2024-02-08 19:30:00,23.32,bahía solano
27,chocó,27077,bajo baudó,27077008,orpua (bajo baudó - chocó),2024,2,581,377,4.42,sábado,2024-02-17 18:30:00,7.04,bajo baudó
27,chocó,27077,bajo baudó,27077000,pizarro (bajo baudó - chocó),2024,2,233770,92629,515.33,jueves,2024-02-01 18:30:00,21.5,bajo baudó
27,chocó,27077,bajo baudó,27077016,siviru (bajo baudó - chocó),2024,2,9232,3447,48.23,sábado,2024-02-17 12:00:00,10.31,bajo baudó
27,chocó,27077,bajo baudó,27077019,virudo (bajo baudó - chocó),2024,2,6239,2398,30.83,viernes,2024-02-23 19:30:00,8.58,bajo baudó
27,chocó,27099,bojayá,27099005,napipi (bojayá - chocó),2024,2,11589,3838,67.2,sábado,2024-02-24 19:15:00,7.43,bojayá
27,chocó,27250,el litoral del san juan,27250023,papayo (el litoral del san juan - chocó),2024,2,3058,959,17.47,martes,2024-02-27 19:30:00,7.08,el litoral del san juan
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - chocó),2024,2,96044,49255,239.58,sábado,2024-02-03 12:00:00,19.03,el litoral del san juan
27,chocó,27361,istmina,27361023,potedó (istmina - chocó),2024,2,2195,1324,12.06,miércoles,2024-02-21 16:45:00,8.07,istmina
27,chocó,27372,juradó,27372000,jurado (jurado - chocó),2024,2,177544,64736,339.36,jueves,2024-02-15 19:45:00,23.55,jurado
27,chocó,27425,medio atrato,27425000,bete (medio atrato - chocó),2024,2,17365,8172,64.0,viernes,2024-02-02 19:15:00,13.04,medio atrato
27,chocó,27425,medio atrato,27425008,san roque (medio atrato - chocó),2024,2,0,0,0.0,jueves,2024-02-01 00:00:00,0.0,medio atrato
27,chocó,27491,novita,27491004,juntas de tamana (novita - chocó),2024,2,907,306,11.78,martes,2024-02-13 19:45:00,3.27,novita
27,chocó,27495,nuquí,27495011,comunidad de puerto jagua (nuquí - chocó),2024,2,736,272,5.28,lunes,2024-02-05 19:15:00,6.15,nuquí
27,chocó,27001,quibdó,27001029,tagachi (quibdó - chocó),2024,2,5697,2190,52.08,jueves,2024-02-01 21:15:00,5.24,quibdó
27,chocó,27615,riosucio,27615011,san jose tamboral (riosucio - chocó),2024,2,320,109,4.57,sábado,2024-02-17 19:30:00,3.07,riosucio
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2024,2,25185,9795,93.36,domingo,2024-02-11 20:30:00,12.12,unguía
27,chocó,27800,unguía,27800005,titumate (unguía - chocó),2024,2,14757,3686,77.97,jueves,2024-02-01 20:30:00,8.37,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2024,2,429480,143086,995.81,martes,2024-02-06 20:45:00,21.33,unguía
94,guainía,94343,barrancominas,94343000,barranco minas (barranco minas - guainía),2024,2,80678,22562,253.57,jueves,2024-02-29 14:15:00,15.43,barranco minas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2024,2,2323978,664430,4628.8,martes,2024-02-20 14:45:00,24.0,inírida
94,guainía,94001,inírida,94001966,laguna colorada alta (inírida - guainía),2024,2,8558,434,28.31,lunes,2024-02-19 18:15:00,17.21,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2024,2,89338,27538,216.92,sábado,2024-02-24 18:45:00,18.34,miraflores
44,la guajira,44847,uribia,44847003,cabo de la vela (uribia - la guajira),2024,2,41955,2054,150.31,martes,2024-02-06 18:30:00,13.1,uribia
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2024,2,96593,35064,190.46,martes,2024-02-20 18:30:00,23.24,ciénaga
50,meta,50325,mapiripán,50325000,mapiripan (mapiripan - meta),2024,2,183775,62042,359.92,miércoles,2024-02-07 18:30:00,23.54,mapiripan
52,nariño,52250,el charco,52250016,alteron - uribe uribe (el charco - nariño),2024,2,476,252,8.04,lunes,2024-02-19 21:00:00,2.52,el charco
52,nariño,52250,el charco,52250023,bazan (el charco - nariño),2024,2,0,0,0.0,jueves,2024-02-01 00:00:00,0.0,el charco
52,nariño,52250,el charco,52250003,bolivar - san pedro (el charco - nariño),2024,2,395,375,27.78,miércoles,2024-02-07 19:45:00,0.5,el charco
52,nariño,52250,el charco,52250022,el cuil pueblo nuevo (el charco - nariño),2024,2,6022,2668,31.36,sábado,2024-02-17 18:45:00,8.38,el charco
52,nariño,52250,el charco,52250005,las mercedes (el charco - nariño),2024,2,380,224,11.62,jueves,2024-02-22 19:45:00,11.62,el charco
52,nariño,52250,el charco,52250007,san jose del tapaje (el charco - nariño),2024,2,10042,2310,64.0,sábado,2024-02-17 19:30:00,7.23,el charco
52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2024,2,8990,2384,49.12,domingo,2024-02-25 11:45:00,8.56,la tola
52,nariño,52390,la tola,52390003,la vigia de la mar (la tola - nariño),2024,2,7904,2357,45.36,jueves,2024-02-29 11:30:00,9.45,la tola
52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2024,2,3980,2654,26.5,jueves,2024-02-29 17:45:00,7.4,la tola
52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2024,2,2448,718,16.61,domingo,2024-02-11 19:45:00,6.45,olaya herrera
52,nariño,52835,san andrés de tumaco,52835055,bocas de curay (san andrés de tumaco - nariño),2024,2,0,0,0.0,jueves,2024-02-01 00:00:00,0.0,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835217,san juan de la costa (san andrés de tumaco - nariño),2024,2,15934,5886,118.4,miércoles,2024-02-21 19:00:00,6.36,san andrés de tumaco
52,nariño,52696,santa bárbara,52696014,la ensenada (santa bárbara - nariño),2024,2,3113,3591,21.06,viernes,2024-02-09 18:30:00,6.07,santa bárbara
76,valle del cauca,76109,buenaventura,76109957,humanes mar (buenaventura - valle del cauca),2024,2,4356,1226,27.57,domingo,2024-02-25 10:30:00,7.17,buenaventura
76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2024,2,90741,32512,261.89,jueves,2024-02-22 20:00:00,20.5,buenaventura
76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2024,2,6620,3373,36.54,miércoles,2024-02-14 11:45:00,8.13,buenaventura
76,valle del cauca,76109,buenaventura,76109034,san isidro - calima (buenaventura - valle del cauca),2024,2,1189,385,12.7,domingo,2024-02-04 13:15:00,4.13,buenaventura
97,vaupés,97161,carurú,97161000,carurú (carurú - vaupés),2024,2,19105,4708,85.36,jueves,2024-02-08 18:30:00,10.22,carurú
97,vaupés,97001,mitú,97001000,mitú (mitú - vaupés),2024,2,1510068,381857,3240.06,lunes,2024-02-19 13:00:00,23.47,mitú
97,vaupés,97666,taraira,97666000,taraira (taraira - vaupés),2024,2,31610,9722,122.32,viernes,2024-02-23 11:30:00,11.47,taraira
99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2024,2,2702112,818783,5364.48,viernes,2024-02-16 14:00:00,24.0,puerto carreño
91,amazonas,91001,leticia,91001000,leticia (leticia - amazonas),2024,3,4194511,1068040,8216.06,viernes,2024-03-22 14:30:00,24.0,leticia
05,antioquia,05873,vigía del fuerte,05873010,la playa murri  (vigía del fuerte - antioquia),2024,3,6269,3543,24.37,miércoles,2024-03-06 18:45:00,10.32,vigía del fuerte
05,antioquia,05873,vigía del fuerte,05873013,loma murri (vigía del fuerte - antioquia),2024,3,6558,2407,28.86,sábado,2024-03-16 20:00:00,9.08,vigía del fuerte
88,archipiélago de san andrés y providencia,88001,san andrés,88001000,san andrés (san andrés - archipiélago de san andrés y providencia ),2024,3,19029216,5020582,31907.36,viernes,2024-03-22 15:45:00,24.0,san andrés
13,bolívar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolívar),2024,3,62153,30531,259.98,sábado,2024-03-23 22:30:00,10.14,cartagena de indias
13,bolívar,13001,cartagena de indias,13001037,isla mucura (cartagena de indias - bolívar),2024,3,6777,2624,23.36,miércoles,2024-03-27 00:45:00,12.06,cartagena de indias
13,bolívar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolívar),2024,3,14435,4758,48.58,miércoles,2024-03-27 23:00:00,11.3,cartagena de indias
18,caquetá,18150,cartagena del chairá,18150001,remolino del caguan (cartagena del chaira - caquetá),2024,3,20273,7357,99.35,sábado,2024-03-09 19:00:00,8.11,cartagena del chaira
18,caquetá,18150,cartagena del chairá,18150002,santa fe del caguan (cartagena del chaira - caquetá),2024,3,4382,2027,42.64,viernes,2024-03-08 19:00:00,4.11,cartagena del chaira
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2024,3,12113,5015,32.14,sábado,2024-03-23 19:00:00,17.53,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753033,villa lobos (san vicente del caguán - caquetá),2024,3,12240,4716,77.09,jueves,2024-03-21 19:30:00,6.38,san vicente del caguán
19,cauca,19318,guapi,19318008,limones (guapi - cauca),2024,3,10303,4638,47.0,miércoles,2024-03-20 19:30:00,10.0,guapi
19,cauca,19318,guapi,19318013,san antonio de guajui (guapi - cauca),2024,3,9341,5370,51.6,martes,2024-03-05 18:45:00,7.14,guapi
19,cauca,19418,lópez (micay),19418033,boca grande (lópez de micay - cauca),2024,3,4124,894,30.72,lunes,2024-03-11 18:45:00,5.47,lópez de micay
19,cauca,19418,lópez (micay),19418038,isla de gallo (lópez de micay - cauca),2024,3,3142,1533,27.2,miércoles,2024-03-06 18:45:00,5.36,lópez de micay
19,cauca,19418,lópez (micay),19418009,noanamito (lópez de micay - cauca),2024,3,6884,2653,36.0,sábado,2024-03-26 19:15:00,8.54,lópez de micay
19,cauca,19418,lópez (micay),19418011,rio maya - dos quebradas (lópez de micay - cauca),2024,3,4281,1619,32.58,sábado,2024-03-16 19:00:00,5.42,lópez de micay
19,cauca,19418,lópez (micay),19418012,san antonio de chuare (lópez de micay - cauca),2024,3,2408,747,45.18,domingo,2024-03-10 19:15:00,2.14,lópez de micay
19,cauca,19418,lópez (micay),19418015,san isidro (lópez de micay - cauca),2024,3,682,391,7.33,sábado,2024-03-02 19:45:00,4.23,lópez de micay
19,cauca,19418,lópez (micay),19418019,zaragoza (lópez de micay - cauca),2024,3,8894,3065,68.16,sábado,2024-03-23 19:00:00,6.14,lópez de micay
19,cauca,19809,timbiquí,19809014,chacon (timbiquí - cauca),2024,3,3961,1071,22.62,sábado,2024-03-16 20:15:00,7.27,timbiquí
19,cauca,19809,timbiquí,19809023,puerto saija (timbiquí - cauca),2024,3,32805,11419,174.24,miércoles,2024-03-06 19:15:00,7.21,timbiquí
19,cauca,19809,timbiquí,19809009,santa rosa de saija (timbiquí - cauca),2024,3,2787,760,21.05,viernes,2024-03-01 19:30:00,5.29,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2024,3,585650,176397,1516.06,lunes,2024-03-18 21:15:00,19.01,acandí
27,chocó,27006,acandí,27006003,capurgana (acandí - chocó),2024,3,208532,65266,808.72,domingo,2024-03-24 14:45:00,18.25,acandí
27,chocó,27025,alto baudó,27025000,ciudad baudo - pie de pato (alto baudo - chocó),2024,3,54429,19362,119.86,jueves,2024-03-21 12:00:00,23.36,alto baudo
27,chocó,27025,alto baudó,27025034,playita catru (alto baudo - chocó),2024,3,678,84,6.77,domingo,2024-03-10 18:30:00,5.05,alto baudo
27,chocó,27075,bahía solano,27075000,ciudad mutis (bahía solano - chocó),2024,3,908362,243092,1649.12,domingo,2024-03-03 19:30:00,23.58,bahía solano
27,chocó,27075,bahía solano,27075001,cupica (bahía solano - chocó),2024,3,70384,23622,155.97,lunes,2024-03-04 19:45:00,23.22,bahía solano
27,chocó,27075,bahía solano,27075002,el valle (bahía solano - chocó),2024,3,187867,66499,369.34,sábado,2024-03-30 19:15:00,23.18,bahía solano
27,chocó,27077,bajo baudó,27077008,orpua (bajo baudó - chocó),2024,3,617,393,4.53,miércoles,2024-03-27 10:30:00,6.29,bajo baudó
27,chocó,27077,bajo baudó,27077000,pizarro (bajo baudó - chocó),2024,3,187204,74625,538.56,sábado,2024-03-16 19:45:00,16.3,bajo baudó
27,chocó,27077,bajo baudó,27077016,siviru (bajo baudó - chocó),2024,3,7113,2577,43.84,sábado,2024-03-09 11:15:00,7.48,bajo baudó
27,chocó,27077,bajo baudó,27077019,virudo (bajo baudó - chocó),2024,3,6579,2205,32.15,miércoles,2024-03-06 03:15:00,8.43,bajo baudó
27,chocó,27099,bojayá,27099005,napipi (bojayá - chocó),2024,3,12730,4262,64.0,viernes,2024-03-08 19:00:00,7.56,bojayá
27,chocó,27250,el litoral del san juan,27250023,papayo (el litoral del san juan - chocó),2024,3,3677,1134,18.54,domingo,2024-03-31 19:30:00,7.29,el litoral del san juan
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - chocó),2024,3,74747,38069,249.61,viernes,2024-03-15 19:15:00,13.47,el litoral del san juan
27,chocó,27361,istmina,27361023,potedó (istmina - chocó),2024,3,2379,1459,12.68,jueves,2024-03-14 16:30:00,8.17,istmina
27,chocó,27372,juradó,27372000,jurado (jurado - chocó),2024,3,194447,68818,339.36,miércoles,2024-03-13 19:15:00,23.59,jurado
27,chocó,27425,medio atrato,27425000,bete (medio atrato - chocó),2024,3,20194,10126,76.0,viernes,2024-03-29 15:00:00,14.4,medio atrato
27,chocó,27425,medio atrato,27425008,san roque (medio atrato - chocó),2024,3,560,224,15.07,jueves,2024-03-14 20:30:00,1.39,medio atrato
27,chocó,27491,novita,27491004,juntas de tamana (novita - chocó),2024,3,2043,721,11.82,lunes,2024-03-18 19:30:00,7.51,novita
27,chocó,27495,nuquí,27495011,comunidad de puerto jagua (nuquí - chocó),2024,3,911,348,4.87,lunes,2024-03-04 20:00:00,7.28,nuquí
27,chocó,27615,riosucio,27615011,san jose tamboral (riosucio - chocó),2024,3,275,88,4.99,sábado,2024-03-02 19:00:00,2.23,riosucio
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2024,3,27561,10904,95.19,domingo,2024-03-17 20:15:00,11.52,unguía
27,chocó,27800,unguía,27800005,titumate (unguía - chocó),2024,3,16571,4362,73.39,jueves,2024-03-28 19:45:00,10.13,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2024,3,479149,159003,969.41,domingo,2024-03-17 21:00:00,22.12,unguía
94,guainía,94343,barrancominas,94343000,barranco minas (barranco minas - guainía),2024,3,93049,29052,245.76,lunes,2024-03-04 18:15:00,16.12,barranco minas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2024,3,2416608,695342,4551.36,miércoles,2024-03-20 14:30:00,24.0,inírida
94,guainía,94001,inírida,94001966,laguna colorada alta (inírida - guainía),2024,3,9660,814,28.82,martes,2024-03-26 17:45:00,16.11,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2024,3,100938,31688,232.76,lunes,2024-03-11 19:00:00,20.5,miraflores
44,la guajira,44847,uribia,44847003,cabo de la vela (uribia - la guajira),2024,3,44785,1620,161.33,jueves,2024-03-28 19:00:00,12.35,uribia
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2024,3,102799,37767,190.46,sábado,2024-03-09 19:00:00,23.07,ciénaga
50,meta,50325,mapiripán,50325000,mapiripan (mapiripan - meta),2024,3,190341,62250,368.28,miércoles,2024-03-20 18:45:00,23.58,mapiripan
52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2024,3,11637,4368,54.34,domingo,2024-03-24 19:30:00,10.0,la tola
52,nariño,52390,la tola,52390003,la vigia de la mar (la tola - nariño),2024,3,5107,1714,44.76,viernes,2024-03-01 11:30:00,9.54,la tola
52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2024,3,4431,2873,28.48,viernes,2024-03-15 17:15:00,7.43,la tola
52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2024,3,2489,741,16.54,miércoles,2024-03-06 19:30:00,6.39,olaya herrera
52,nariño,52835,san andrés de tumaco,52835055,bocas de curay (san andrés de tumaco - nariño),2024,3,0,0,0.0,viernes,2024-03-01 00:00:00,0.0,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835217,san juan de la costa (san andrés de tumaco - nariño),2024,3,16666,6257,118.4,miércoles,2024-03-20 19:15:00,6.3,san andrés de tumaco
52,nariño,52696,santa bárbara,52696014,la ensenada (santa bárbara - nariño),2024,3,3542,4018,21.41,miércoles,2024-03-13 18:45:00,6.31,santa bárbara
76,valle del cauca,76109,buenaventura,76109957,humanes mar (buenaventura - valle del cauca),2024,3,5262,1584,27.42,domingo,2024-03-17 11:30:00,8.09,buenaventura
76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2024,3,110155,39591,231.26,miércoles,2024-03-13 19:30:00,23.5,buenaventura
05,antioquia,05873,vigía del fuerte,05873013,loma murri,2026,1,8311,4395,30066.0,domingo,2026-01-25 18:30:00,1.238,vigía del fuerte
76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2024,3,6369,2626,35.52,sábado,2024-03-16 11:45:00,7.45,buenaventura
76,valle del cauca,76109,buenaventura,76109034,san isidro - calima (buenaventura - valle del cauca),2024,3,1491,471,11.99,sábado,2024-03-23 18:30:00,5.0,buenaventura
97,vaupés,97001,mitú,97001000,mitú (mitú - vaupés),2024,3,1605179,406478,3198.41,viernes,2024-03-22 12:00:00,23.59,mitú
97,vaupés,97666,taraira,97666000,taraira (taraira - vaupés),2024,3,37011,11334,129.18,viernes,2024-03-22 12:15:00,12.24,taraira
99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2024,3,3024232,889067,5762.24,jueves,2024-03-14 21:30:00,24.0,puerto carreño
91,amazonas,91001,leticia,91001000,leticia (leticia - amazonas),2024,4,4147370,1038610,8258.75,lunes,2024-04-22 15:00:00,24.0,leticia
88,archipiélago de san andrés y providencia,88001,san andrés,88001000,san andrés (san andrés - archipiélago de san andrés y providencia ),2024,4,19198377,5010479,32457.59,jueves,2024-04-25 15:45:00,24.0,san andrés
13,bolívar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolívar),2024,4,54985,26475,232.88,miércoles,2024-04-03 21:45:00,9.26,cartagena de indias
13,bolívar,13001,cartagena de indias,13001037,isla mucura (cartagena de indias - bolívar),2024,4,5570,2018,22.27,jueves,2024-04-04 22:00:00,10.11,cartagena de indias
18,caquetá,18150,cartagena del chairá,18150001,remolino del caguan (cartagena del chaira - caquetá),2024,4,16589,6816,101.93,sábado,2024-04-20 18:45:00,6.56,cartagena del chaira
18,caquetá,18150,cartagena del chairá,18150002,santa fe del caguan (cartagena del chaira - caquetá),2024,4,4744,2244,45.0,martes,2024-04-16 18:30:00,4.44,cartagena del chaira
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2024,4,12404,5100,353.0,domingo,2024-04-14 19:15:00,18.33,san vicente del caguán
19,cauca,19318,guapi,19318008,limones (guapi - cauca),2024,4,8950,3888,44.12,miércoles,2024-04-17 19:15:00,9.18,guapi
19,cauca,19418,lópez (micay),19418009,noanamito (lópez de micay - cauca),2024,4,5821,2549,40.0,sábado,2024-04-06 19:45:00,7.15,lópez de micay
19,cauca,19809,timbiquí,19809014,chacon (timbiquí - cauca),2024,4,3175,878,22.86,martes,2024-04-16 19:00:00,5.45,timbiquí
19,cauca,19809,timbiquí,19809023,puerto saija (timbiquí - cauca),2024,4,29149,12477,177.06,sábado,2024-04-13 19:45:00,6.38,timbiquí
19,cauca,19809,timbiquí,19809009,santa rosa de saija (timbiquí - cauca),2024,4,2844,760,20.45,miércoles,2024-04-17 19:30:00,5.44,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2024,4,309159,86543,777.22,viernes,2024-04-05 21:45:00,18.33,acandí
27,chocó,27006,acandí,27006003,capurgana (acandí - chocó),2024,4,235178,78695,781.44,domingo,2024-04-21 22:00:00,21.03,acandí
27,chocó,27025,alto baudó,27025000,ciudad baudo - pie de pato (alto baudo - chocó),2024,4,54397,18323,130.86,sábado,2024-04-13 12:15:00,23.56,alto baudo
27,chocó,27075,bahía solano,27075000,ciudad mutis (bahía solano - chocó),2024,4,846704,250344,1610.84,viernes,2024-04-12 19:15:00,23.45,bahía solano
27,chocó,27075,bahía solano,27075001,cupica (bahía solano - chocó),2024,4,69709,21760,167.11,lunes,2024-04-15 19:15:00,23.42,bahía solano
27,chocó,27075,bahía solano,27075002,el valle (bahía solano - chocó),2024,4,182490,67080,367.75,lunes,2024-04-01 19:30:00,23.41,bahía solano
27,chocó,27077,bajo baudó,27077008,orpua (bajo baudó - chocó),2024,4,564,344,4.56,domingo,2024-04-28 18:15:00,5.44,bajo baudó
27,chocó,27077,bajo baudó,27077016,siviru (bajo baudó - chocó),2024,4,8250,2765,42.92,miércoles,2024-04-10 18:30:00,9.16,bajo baudó
27,chocó,27099,bojayá,27099005,napipi (bojayá - chocó),2024,4,12683,4265,64.0,sábado,2024-04-21 04:00:00,8.09,bojayá
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - chocó),2024,4,36570,17070,261.89,miércoles,2024-04-06 19:00:00,6.04,el litoral del san juan
27,chocó,27372,juradó,27372000,jurado (jurado - chocó),2024,4,182517,64067,339.04,martes,2024-04-16 11:00:00,23.37,jurado
27,chocó,27425,medio atrato,27425000,bete (medio atrato - chocó),2024,4,18402,8986,64.0,martes,2024-04-09 12:30:00,12.52,medio atrato
27,chocó,27425,medio atrato,27425008,san roque (medio atrato - chocó),2024,4,1321,550,16.37,martes,2024-04-09 19:30:00,4.2,medio atrato
27,chocó,27495,nuquí,27495011,comunidad de puerto jagua (nuquí - chocó),2024,4,769,314,4.49,domingo,2024-04-07 19:30:00,7.08,nuquí
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2024,4,25147,9473,89.04,viernes,2024-04-05 21:30:00,12.04,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2024,4,467653,151591,1013.76,martes,2024-04-09 21:00:00,22.06,unguía
94,guainía,94343,barrancominas,94343000,barranco minas (barranco minas - guainía),2024,4,89115,26143,243.43,lunes,2024-04-15 19:15:00,16.18,barranco minas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2024,4,2304966,651076,4608.56,miércoles,2024-04-10 14:15:00,23.55,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2024,4,111542,35676,236.28,martes,2024-04-16 18:15:00,24.0,miraflores
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2024,4,97880,35862,181.06,sábado,2024-04-13 18:45:00,23.23,ciénaga
50,meta,50325,mapiripán,50325000,mapiripan (mapiripan - meta),2024,4,184426,59979,357.72,viernes,2024-04-12 18:30:00,23.58,mapiripan
52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2024,4,6378,1822,56.1,viernes,2024-04-26 19:30:00,5.21,la tola
52,nariño,52390,la tola,52390003,la vigia de la mar (la tola - nariño),2024,4,3272,1156,22.56,sábado,2024-04-27 11:30:00,7.1,la tola
52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2024,4,4389,2609,29.73,lunes,2024-04-22 19:30:00,7.31,la tola
52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2024,4,2339,711,14.04,lunes,2024-04-01 19:00:00,6.39,olaya herrera
52,nariño,52835,san andrés de tumaco,52835217,san juan de la costa (san andrés de tumaco - nariño),2024,4,18842,6954,112.0,viernes,2024-04-05 19:00:00,7.44,san andrés de tumaco
52,nariño,52696,santa bárbara,52696014,la ensenada (santa bárbara - nariño),2024,4,3167,3441,22.85,sábado,2024-04-13 19:30:00,6.03,santa bárbara
76,valle del cauca,76109,buenaventura,76109957,humanes mar (buenaventura - valle del cauca),2024,4,3845,981,27.33,jueves,2024-04-25 19:30:00,6.2,buenaventura
76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2024,4,101932,36728,207.33,martes,2024-04-09 20:30:00,22.59,buenaventura
